epoch,loss,psnr,val_loss,val_psnr
0,2029.3766716790426,16.98176093480323,889.5420078125,20.608387100219726
1,644.5322873524182,21.904566986737144,512.1185844726563,23.477446380615234
2,423.181294890232,23.779948053399064,379.3964897460938,24.78579162597656
3,321.8928741359168,24.93610470736089,294.9470744628906,25.88910597229004
4,257.0206635047168,25.89014840117501,239.52215002441406,26.824750259399416
5,216.68685325349094,26.59994042484526,205.43929760742188,27.447609741210936
6,191.49892533132302,27.10315415561116,184.08453637695314,27.954901184082033
7,175.46312533488359,27.463670668977777,170.01534436035155,28.286895797729493
8,165.23374652722174,27.71793149036141,160.99571032714843,28.542325759887696
9,158.39582238927844,27.89871555754349,154.91371520996094,28.71214501953125
10,153.65020867879736,28.02879485829034,150.3717392578125,28.85545703125
11,150.20765268219805,28.125770852328362,147.17131787109375,28.963432037353517
12,147.53231075141332,28.20738276660587,144.4537218017578,28.972294036865236
13,145.40375808319433,28.272587281420716,142.06874389648436,29.08652380371094
14,143.7239555209862,28.323939899757654,140.36598901367188,29.126292327880858
15,142.3727030681436,28.365699602652075,138.92435473632813,29.189633666992187
16,141.27666814931325,28.399935445130314,137.74293493652343,29.21003887939453
17,140.36551699190875,28.428903253360062,136.67601513671875,29.281495025634765
18,139.57598701796041,28.453936207506448,135.82177954101562,29.3090906829834
19,138.89339568578254,28.476317496944137,135.10341857910157,29.320634552001952
20,138.31635047775106,28.494351759016475,134.9712509765625,29.232647857666016
21,137.80469384371546,28.511121117281935,133.9712254638672,29.379847106933592
22,137.3482003390099,28.526557720375692,133.60385192871092,29.344380462646484
23,136.94392804640046,28.54017622914648,133.03179272460937,29.387050674438477
24,136.58079117882977,28.552411809468197,132.650794921875,29.419403594970703
25,136.26401920927904,28.562779643244717,132.39070617675782,29.39697735595703
26,135.97028329887712,28.57276422962177,132.07764990234375,29.454686965942383
27,135.6932165498935,28.58214606757702,131.67530224609374,29.460300903320313
28,135.44622183568808,28.590750368643892,131.41606091308594,29.472767974853515
29,135.2092712459404,28.598929926077847,131.1659305419922,29.472400894165037
30,135.00173031250418,28.605794699241272,130.94941650390626,29.486916229248045
31,134.80404188817255,28.61273885792867,130.67706176757812,29.493796295166014
32,134.62141849353773,28.61898862220566,130.61220483398438,29.459495040893554
33,134.44215637834088,28.625544243042512,130.3450584716797,29.51439030456543
34,134.28477631847494,28.63065744659452,130.2154404296875,29.475166976928712
35,134.1359097582868,28.636247712511025,130.13565502929688,29.45123358154297
36,134.00102713011603,28.640051177840114,129.95582067871095,29.479273681640624
37,133.8682630336877,28.64521197003264,129.66148803710936,29.527834579467772
38,133.72959580736153,28.650368517602395,129.777115234375,29.527947341918946
39,133.62127429625107,28.653643933496635,129.39326049804689,29.515947479248048
40,133.49135055083687,28.659431591823825,129.46929943847655,29.54538446044922
41,133.385007392764,28.663246073519677,129.10795556640625,29.54176972961426
42,133.28363882027563,28.66662402194179,129.10098864746095,29.563059844970702
43,133.1783339227304,28.67072816605869,128.94901147460936,29.5675107421875
44,133.07969393822924,28.67433615763157,129.1113894042969,29.470313995361327
45,132.99815634863185,28.67611571200903,128.659783203125,29.565796508789063
46,132.90334817070132,28.679998125121138,128.53399011230468,29.568370529174803
47,132.82011928301122,28.68276050733193,128.59701123046875,29.581469161987304
48,132.73518217458368,28.68609631493585,128.49265258789063,29.58351559448242
49,132.66229269535563,28.688402826710067,128.3008748779297,29.579141357421875
50,132.59447077913424,28.690141455609393,128.2485419921875,29.563555755615234
51,132.52169022326984,28.69264256080172,128.14749938964843,29.596293090820314
52,132.45687257000583,28.694774113080047,128.22494104003906,29.523844451904296
53,132.39680312871792,28.697142094640462,128.19041064453126,29.59100700378418
54,132.33773405684602,28.699360395049776,127.88948559570312,29.58620916748047
55,132.2777171368274,28.70088960834471,127.82162463378906,29.5937492980957
56,132.2190345123445,28.702829794301934,127.77541552734375,29.606553833007812
57,132.15848512456427,28.70567360429665,127.90961279296874,29.52996629333496
58,132.1166125987013,28.706218901589942,127.74903283691407,29.548491271972658
59,132.06047574137477,28.708238570953927,127.55150170898438,29.607748474121095
60,132.01746270646817,28.709218944812555,127.501830078125,29.603366912841796
61,131.96515033794918,28.711277250866665,127.44806262207031,29.61513246154785
62,131.9165775481028,28.71349819191089,127.53273571777343,29.616439758300782
63,131.87394171341197,28.714536109772865,127.33698303222656,29.603217819213867
64,131.836560820046,28.715398697474267,127.33392578125,29.621935028076173
65,131.79283798708857,28.71741182834364,127.2357391357422,29.613649505615236
66,131.7552095947314,28.718577876525217,127.37309545898438,29.618797485351564
67,131.71107220675327,28.720364195817638,127.1817353515625,29.60397285461426
68,131.6655610913085,28.722064848849495,127.09760168457031,29.620423126220704
69,131.6294832162462,28.723730147755145,127.05752502441406,29.62649560546875
70,131.60963972363092,28.723230321723065,127.26910424804687,29.547698333740236
71,131.56113804995778,28.725531846103472,126.96994470214844,29.625481231689452
72,131.53093309080364,28.726368925321708,127.01935998535156,29.630145965576173
73,131.49969465030608,28.727167977910007,126.92710595703124,29.632793838500977
74,131.46728989225957,28.728055359246685,126.86719348144531,29.61374060058594
75,131.43720283877067,28.72972039083367,126.82315246582031,29.633625396728515
76,131.4057650145926,28.730403872526843,126.80511511230469,29.633553741455078
77,131.378839238682,28.731297289437865,126.7706494140625,29.62816467285156
78,131.3440124060092,28.732480380075778,127.39854907226562,29.58472866821289
79,131.31941306306965,28.73379924461704,126.74509033203125,29.641270523071288
80,131.29813297142888,28.73353143562948,126.63319348144532,29.626881652832033
81,131.26818764736626,28.734536396583103,126.63898706054688,29.61533023071289
82,131.24473630112453,28.73572122665134,126.58108081054688,29.637808166503905
83,131.2217728065108,28.735987851332997,126.53184362792969,29.64218896484375
84,131.19374879250574,28.737295207134288,126.60117639160157,29.60504425048828
85,131.17169210304436,28.737545435310153,126.54275402832032,29.64711199951172
86,131.1476222938677,28.738610166531547,126.5702548828125,29.645960052490235
87,131.12049583759514,28.74060256567387,126.47140417480469,29.621138168334962
88,131.09652947520198,28.741148916535042,126.42920642089844,29.632890884399416
89,131.07393103741933,28.741981997886203,126.4020399169922,29.647423583984374
90,131.0556248805496,28.7421043999379,126.37586193847656,29.6510965423584
91,131.0318680795986,28.74311907966633,126.45884631347656,29.601329223632813
92,131.011322582072,28.743210873920802,126.36202136230469,29.65387042236328
93,130.9926914673847,28.743832493310194,126.30821948242188,29.652038055419922
94,130.9794104400415,28.744796654288116,126.28370471191407,29.650907028198244
95,130.95207574032995,28.746239805845654,126.32029309082031,29.60876626586914
96,130.9367902889055,28.74643597191395,126.24673645019531,29.639543579101563
97,130.91598359350135,28.746587458661107,126.21271105957031,29.658826385498045
98,130.8948611195609,28.748018464405877,126.29328857421875,29.65409036254883
99,130.88877666270187,28.747529955976745,126.37243774414063,29.64507246398926
100,130.85935326941322,28.749078956164215,126.1628544921875,29.659638626098634
101,130.85258949945387,28.74828920896665,126.16355883789062,29.630144973754884
102,130.8297620837736,28.749917649765614,126.08421240234375,29.650443969726563
103,130.8132545109101,28.75033038492518,126.09927197265625,29.637046844482423
104,130.7946367817325,28.750907568182853,126.06826000976562,29.64421157836914
105,130.78137253650775,28.750915572187726,126.05570349121093,29.662500534057617
106,130.7619885228654,28.75149126451596,125.9951181640625,29.661714767456054
107,130.7470238089168,28.752563724987507,125.9851884765625,29.660820571899414
108,130.73347764729021,28.75257373741069,126.07266088867188,29.662231842041017
109,130.71409337232356,28.753970667196402,125.96448364257813,29.664816467285156
110,130.70129336833517,28.754442217014528,126.13120104980469,29.59133657836914
111,130.69239867102982,28.754227153117785,126.00186889648438,29.621917022705077
112,130.67196998606815,28.75469022879013,125.90870593261718,29.66286181640625
113,130.6589896158116,28.755431464517315,125.94213781738281,29.66522592163086
114,130.64529226457665,28.756118813718935,125.89605676269531,29.669101654052735
115,130.63119562651892,28.75679653034331,125.88130688476562,29.667312850952147
116,130.6086950190204,28.75788427995517,125.91385778808593,29.66629965209961
117,130.61594902682324,28.756166094749503,125.78769592285157,29.660355819702147
118,130.58402123416897,28.758157650278743,125.90028576660156,29.66853877258301
119,130.58081227264725,28.75794334971602,125.76918225097656,29.669110748291015
120,130.5621183548432,28.758500854131615,125.77117297363282,29.669014129638672
121,130.54795686313804,28.759653689577988,125.74368994140625,29.6703484954834
122,130.5427129508516,28.759500457861403,125.81836840820313,29.67181591796875
123,130.5283664746316,28.759476539783908,125.7764375,29.670830932617186
124,130.51502337563687,28.760565550110954,125.70172985839844,29.672589080810546
125,130.49774378647444,28.76113171806416,125.72301611328125,29.670888122558594
126,130.49157804197839,28.76095182512381,125.65460900878907,29.669780639648437
127,130.47355438880726,28.76217210302775,125.67192822265625,29.677256240844727
128,130.47026603387022,28.76146924911604,125.84690441894531,29.668992309570314
129,130.4510224783919,28.76316938238269,125.63042395019531,29.667788360595704
130,130.4477194223701,28.762376732163627,125.62896313476563,29.67224676513672
131,130.43437839242029,28.76332281085127,125.79654650878906,29.6680221862793
132,130.42018410315086,28.76367417031353,125.66572302246094,29.676781341552733
133,130.4131471432303,28.763920634706356,125.76353454589844,29.66763659667969
134,130.40589670018213,28.76364251858495,125.59965026855468,29.67736962890625
135,130.3878560345265,28.765146342828896,125.55008532714844,29.673025466918947
136,130.38053992623838,28.765046125266984,125.55069848632813,29.6727373046875
137,130.36490593862527,28.765363269382053,125.49644555664062,29.67461851501465
138,130.3601518476114,28.764988590520773,125.70354821777343,29.670634017944337
139,130.3477470500233,28.766160619644435,125.67376049804687,29.673453033447267
140,130.3401550932318,28.76626021819254,125.5078856201172,29.677884185791015
141,130.32613552694613,28.766913702907456,125.47313586425781,29.665546295166017
142,130.31889466912725,28.76773797624904,125.46996069335937,29.677103057861327
143,130.3066337446744,28.767039913813804,125.4483701171875,29.675287384033204
144,130.2962648445066,28.76770121951554,125.45730969238281,29.67307827758789
145,130.29115172123366,28.76779038330277,125.45830017089844,29.66160563659668
146,130.27939997638623,28.768087019455407,125.46611633300782,29.65051022338867
147,130.27369881943434,28.7684197018187,125.43620788574219,29.66280632019043
148,130.2667659797916,28.768858811610325,125.39840795898438,29.675209106445312
149,130.25693514239234,28.769146633607257,125.42341149902344,29.659542266845705
150,130.2416266665072,28.76946379084924,125.43233422851563,29.681846893310546
151,130.23680353731862,28.769801390570834,125.43090454101562,29.64707244873047
152,130.23192739602408,28.770036301986742,125.36182531738281,29.68289712524414
153,130.2156963579817,28.77046403764621,125.4496923828125,29.682187774658203
154,130.2066758425911,28.770438854149088,125.5007490234375,29.678191650390627
155,130.20687733393854,28.77000803085663,125.3311875,29.667052505493164
156,130.19122718337252,28.771363652586658,125.314958984375,29.68338410949707
157,130.18406423448914,28.771376335009588,125.33713659667968,29.686488891601563
158,130.1751156794919,28.771734479115118,125.3005283203125,29.679369415283205
159,130.16854712348206,28.771750924258793,125.30275817871093,29.66305908203125
160,130.15849286352682,28.772271672547912,125.27983618164062,29.68551220703125
161,130.1470859738681,28.77267863778248,125.32100573730469,29.660974075317384
162,130.1400920406429,28.773067892605503,125.31617749023438,29.651100708007814
163,130.12742444961182,28.77342465861238,125.29155529785156,29.685649612426758
164,130.12185218563064,28.773678867355112,125.32151220703125,29.685630081176757
165,130.1175257780721,28.773756076770102,125.23400415039063,29.688014099121094
166,130.1079134184027,28.77428284720314,125.33583776855468,29.686548034667968
167,130.0992378119225,28.774050393707594,125.30017712402343,29.68772903442383
168,130.09347271550294,28.774512037863076,125.21333520507812,29.676399566650392
169,130.0857070347392,28.77477300006317,125.20190600585937,29.6892333984375
170,130.07412857551603,28.774704030330536,125.1996923828125,29.688998794555665
171,130.0682352486936,28.775489255646633,125.18324487304687,29.660738845825197
172,130.05639072264484,28.775489304360395,125.15896069335938,29.677975402832033
173,130.05542405905433,28.775171156832894,125.18833251953124,29.656782012939452
174,130.0449274620587,28.776451063643645,125.15477709960938,29.687203826904298
175,130.0329325769636,28.7774554453436,125.13512341308594,29.681388732910158
176,130.02930157883722,28.776519055610652,125.12419384765624,29.68794290161133
177,130.02050256325074,28.777137111990548,125.11857873535156,29.679481750488282
178,130.0116798846132,28.777035394773215,125.10719812011719,29.67325961303711
179,130.01014640286974,28.77728459146174,125.10927551269532,29.68931980895996
180,129.99896621840682,28.777877612458628,125.23975720214844,29.687488494873048
181,129.99392360473735,28.777236963971614,125.27218884277343,29.684038497924806
182,129.98447969482703,28.77830951443463,125.11015319824219,29.69248828125
183,129.97775234804095,28.778168615873927,125.12006604003906,29.654789184570312
184,129.9688369466282,28.77850205352816,125.15622277832031,29.69132746887207
185,129.96287190662335,28.778825653430676,125.03421435546875,29.687624420166017
186,129.95840631079722,28.778682125389146,125.0441220703125,29.693252395629884
187,129.94745678387028,28.779274340560264,125.01542321777343,29.69335855102539
188,129.9443110849833,28.779100631611886,125.02531115722657,29.67819062805176
189,129.94039127859602,28.779358407916803,125.01650439453125,29.67558139038086
190,129.93248741889562,28.77945637994124,125.01417980957031,29.6917647857666
191,129.9283024639599,28.7793878967392,124.98400073242188,29.67414274597168
192,129.92002475907125,28.77966897423239,124.98712219238281,29.69199884033203
193,129.91120085120795,28.78053673522903,124.96660546875,29.688538208007813
194,129.90229261481554,28.781269443923374,124.96437707519532,29.694058624267576
195,129.9016044429432,28.780496050436334,124.97303747558594,29.694864166259766
196,129.8885040908439,28.781247637458446,124.9704345703125,29.67107682800293
197,129.8886058033568,28.780801176593286,124.92109606933593,29.68588168334961
198,129.87844640711552,28.781017944029998,124.93119665527344,29.695707824707032
199,129.8739077321488,28.781601778613062,124.93374584960938,29.69493118286133
200,129.86693246934533,28.78198145533934,124.89837536621094,29.684366912841796
201,129.86039149139472,28.7818341925761,124.89239013671875,29.693879486083983
202,129.85102699037887,28.782427894958627,125.00041687011719,29.64428601074219
203,129.84477675072537,28.78239148756805,124.98976892089844,29.69719076538086
204,129.83782337754923,28.783094883780777,124.99169287109375,29.69593800354004
205,129.83712270399568,28.782852371500514,124.96031005859375,29.697903717041015
206,129.83500443539862,28.78250816264177,124.91978588867188,29.69914553833008
207,129.82703584891902,28.782810466208048,124.86396875,29.696695526123047
208,129.8217732657556,28.783024093276463,124.88997106933594,29.699030014038087
209,129.81252044703228,28.78339175120996,124.8790906982422,29.697903259277343
210,129.80892973351735,28.783865581014236,124.86965246582031,29.700559494018556
211,129.7967113669848,28.784200012064986,124.83185522460937,29.694106353759764
212,129.79108793079064,28.784410053056952,124.84008410644532,29.699931304931642
213,129.78631266492144,28.784558375382446,124.8332880859375,29.700421585083006
214,129.78182096049198,28.784566128761846,124.7902100830078,29.692170303344728
215,129.77482766999253,28.785209506281795,124.8019365234375,29.69605291748047
216,129.76884233482548,28.785591240823045,124.88185144042968,29.699526748657227
217,129.76648463915302,28.7854307417265,124.87194641113281,29.70029229736328
218,129.76175311854513,28.785395288806964,124.75668273925781,29.69509591674805
219,129.75385144808064,28.785973433212945,124.76117041015625,29.688993072509767
220,129.75290961682325,28.784915575032855,124.74587731933593,29.697634948730467
221,129.7444593541334,28.786006998967437,124.87435522460937,29.698851013183592
222,129.73864151391294,28.785997073348838,124.76431958007812,29.70154052734375
223,129.73756670197804,28.78578002531479,124.8209873046875,29.701921783447265
224,129.73166314708678,28.786684820986537,124.74794396972656,29.69020732116699
225,129.7219653182882,28.786577415413195,124.72613928222657,29.69673783874512
226,129.7146625129544,28.787108576155013,124.770255859375,29.703350036621092
227,129.7135144491803,28.7868449143627,124.70988342285156,29.696796112060547
228,129.70414697040297,28.787170549923772,124.71871423339844,29.69967221069336
229,129.70654280121107,28.78716132526737,124.68810424804687,29.69630986022949
230,129.69705536244388,28.787172524272794,124.72951123046874,29.704357147216797
231,129.69454968620107,28.787693540487606,124.70436535644531,29.685167388916014
232,129.68486256593167,28.78782742935049,124.6793173828125,29.694846282958984
233,129.67834895084994,28.78793710504582,124.74653295898437,29.703177032470702
234,129.67677983779745,28.788283661042858,124.67599438476563,29.678884307861328
235,129.66879964590916,28.788244237192977,124.70908386230468,29.704445678710936
236,129.6669087889333,28.78873052633847,124.62898718261718,29.699450622558594
237,129.6667864837021,28.788588259088,124.64164306640625,29.702635818481447
238,129.65604657315313,28.788919194205523,124.6506837158203,29.706115783691406
239,129.6521912883706,28.788867283015396,124.71185876464844,29.704009979248045
240,129.6495513997964,28.788954477613313,124.61817858886718,29.703813186645508
241,129.6427947370383,28.789052002108523,124.66376708984374,29.705650772094728
242,129.64019461073048,28.789043700281976,124.60655297851562,29.689250579833985
243,129.6331437207987,28.789441756968444,124.56214013671875,29.695967422485353
244,129.62532498149156,28.78972535983766,124.66476770019531,29.705092498779297
245,129.62326940841606,28.78976550149468,124.58898803710937,29.702114974975586
246,129.61732774039376,28.789822826817243,124.59527294921875,29.705992538452147
247,129.61132433109336,28.790612798462327,124.58280419921876,29.68549250793457
248,129.6124900306149,28.78978152650113,124.56335668945313,29.69138442993164
249,129.60213888729606,28.79035817292101,124.55280432128906,29.698126388549806
